source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,j_m,h_m,k_m,ph_qual
604727654360927104,133.72157257339495,11.706152965435502,0.4906486091726532,9.223452,2.2776155,-7.784474143513137,-5.861167845893785,16.538,17.394,16.782,BUU
604727757440140416,133.74193904548187,11.717629341831364,0.37562295271148327,13.514575,1.1632643,-3.122158915988896,2.9628240007569566,15.122,14.844,14.654,AAA
604729058814593152,133.68549844330042,11.765859063941324,1.01030761725586,13.264957,0.9985857,-8.647563912672798,1.2892430111893989,16.408,15.893,15.414,BDU
604729402411977088,133.78200228103236,11.760587597440654,1.9139736127836535,11.797061,0.95811653,-2.0821429324750858,-7.939621592251879,15.713,15.199,15.457,AAD
604730192685958528,133.81561408099205,11.81623452838638,3.5059895731827484,13.011594,1.0543966,-54.306692742152975,7.627711149771251,16.418,15.841,16.461,BCU
604731807593667328,133.41803226458995,11.61583327692037,1.8606918745979608,13.623719,0.8892145,-17.516755026815552,-10.66706361448614,15.962,15.45,15.374,ABC
604733598595688064,133.5064483252769,11.659440427291935,1.3669854255495884,13.346155,0.7696667,-20.20498209467473,-9.483575004203177,15.545,14.824,14.781,AAA
604734010912546944,133.50321446482104,11.691904590223501,4.1349163153007735,10.479482,0.6579647,-1.5546730968671327,-6.0955593927094895,15.153,14.767,14.608,AAB
604734148351495808,133.5498784859637,11.688761967204568,1.536076537013739,12.698385,0.63985825,0.2763202588679675,0.28909663245554096,13.91,13.297,12.982,AAA
604735007344961792,133.45922238965457,11.718845755231884,1.196853307355594,12.445138,0.7580557,-11.19689067130405,-2.7530700425465913,15.928,15.5,15.181,ABB
604736381734433664,133.39461562411506,11.699582602663176,1.1354063943768857,13.662275,0.7829361,-10.960614718931465,-2.970291462301156,16.602,15.867,15.467,CCD
604736617957036288,133.3478597876916,11.704900174236291,0.9395018750892457,13.969657,0.7303133,-0.3169652109568376,-4.717485313234044,15.429,15.039,15.139,AAC
604740711061513856,133.59407270650814,11.791378005926022,0.9259562297073732,13.514279,1.2450876,-2.0497920492916686,-8.920250942026131,15.583,14.989,15.257,AAU
604740882860200704,133.65496297230152,11.787146943342142,0.9469955068909047,9.526054,1.6425686,-10.329979482726046,-3.9362684793359506,16.903,15.991,15.727,CCD
